Date,Open,High,Low,Close,Adj Close,Volume
2019-10-31,28.200001,31.400000,28.200001,31.400000,31.400000,400
2019-11-01,31.400000,31.400000,31.400000,31.400000,31.400000,100
2019-11-04,31.400000,31.400000,31.400000,31.400000,31.400000,100
2019-11-05,31.400000,31.400000,31.400000,31.400000,31.400000,100
2019-11-06,31.400000,31.400000,31.400000,31.400000,31.400000,100
2019-11-07,31.400000,31.400000,31.400000,31.400000,31.400000,100
2019-11-08,31.400000,31.400000,31.400000,31.400000,31.400000,0
2019-11-11,31.400000,31.400000,31.400000,31.400000,31.400000,0
2019-11-12,31.400000,31.400000,31.400000,31.400000,31.400000,100
2019-11-13,31.400000,31.400000,31.400000,31.400000,31.400000,0
2019-11-14,30.500000,30.500000,30.500000,30.500000,30.500000,1200
2019-11-15,30.500000,30.500000,30.500000,30.500000,30.500000,0
2019-11-18,30.500000,30.500000,30.500000,30.500000,30.500000,0
2019-11-19,31.350000,31.350000,31.350000,31.350000,31.350000,200
2019-11-20,31.350000,31.350000,31.350000,31.350000,31.350000,100
2019-11-21,31.350000,31.350000,31.350000,31.350000,31.350000,0
2019-11-22,31.350000,31.350000,31.350000,31.350000,31.350000,0
2019-11-25,31.500000,31.500000,31.500000,31.500000,31.500000,500
2019-11-26,31.400000,31.400000,31.400000,31.400000,31.400000,500
2019-11-27,31.400000,31.400000,31.400000,31.400000,31.400000,0
2019-11-29,30.700001,30.700001,30.700001,30.700001,30.700001,400
2019-12-02,30.700001,30.700001,30.700001,30.700001,30.700001,0
2019-12-03,30.700001,30.700001,30.700001,30.700001,30.700001,0
2019-12-04,30.500000,30.500000,30.500000,30.500000,30.500000,400
2019-12-05,30.500000,30.500000,30.500000,30.500000,30.500000,0
2019-12-06,30.500000,30.500000,30.500000,30.500000,30.500000,0
2019-12-09,30.549999,30.600000,30.549999,30.600000,30.600000,300
2019-12-10,30.600000,30.600000,30.600000,30.600000,30.600000,0
2019-12-11,31.000000,31.000000,31.000000,31.000000,31.000000,200
2019-12-12,31.000000,31.000000,31.000000,31.000000,31.000000,0
2019-12-13,31.000000,31.000000,31.000000,31.000000,31.000000,200
2019-12-16,31.000000,31.000000,31.000000,31.000000,31.000000,100
2019-12-17,31.000000,31.000000,31.000000,31.000000,31.000000,0
